num,EDAD,P6_1,P6_5,P6_7_4,P6_7_5,P6_9_4,P6_9_5,P7_3,P7_4,P7_5,P7_6_1,P7_6_2,P7_6_3,P7_6_4,P7_6_5,P7_6_6,P7_8_4,P7_8_5,P7_8_6,P7_8_7,P7_15,P7_16_1,P7_16_2,P7_16_3,P7_16_4,P7_16_5,P7_16_6,P7_16_7,P7_16_8,P7_16_9,P7_16_10,P7_17_1,P7_18_1,P7_23,P7_28,DOMINIO,TLOC,ESTRATO,SEXO,ENT
817,24,1,8,2,2,2,1,1,3,3,1,1,2,1,1,2,2,2,2,2,1,2,2,1,2,1,1,1,2,2,1,2,2,0,1,U,1,4,2,9
818,25,1,4,2,2,1,1,1,2,3,1,1,2,1,1,2,2,2,1,1,1,1,1,1,2,2,1,1,2,2,2,2,2,2,1,U,1,4,1,9
819,24,1,5,2,2,1,1,1,6,3,2,2,1,1,1,2,2,2,2,1,1,1,1,1,2,2,1,1,2,2,2,2,1,0,2,U,1,4,1,9
820,41,1,8,2,2,1,1,1,12,3,1,1,2,1,1,2,2,2,2,1,1,1,2,1,2,2,1,1,2,2,2,2,2,2,1,U,1,4,2,9
821,58,1,2,2,2,1,1,1,4,3,2,1,2,1,1,2,2,2,2,1,1,1,2,1,2,2,1,1,2,2,2,2,2,0,2,U,1,4,2,9
822,63,2,0,0,0,0,0,1,1,3,2,2,2,1,1,2,2,2,2,2,1,1,2,2,2,2,1,2,2,2,2,2,2,0,2,U,1,4,2,9
823,52,1,3,2,2,2,1,1,2,3,2,1,2,1,1,2,2,2,2,2,1,1,1,2,2,2,1,1,2,2,2,2,2,0,1,U,1,4,1,9
824,23,1,4,2,2,1,1,1,5,3,2,1,1,1,1,1,2,2,2,2,1,2,1,1,2,2,1,1,2,2,1,2,2,2,1,U,1,4,1,9
825,72,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,U,1,4,2,9
826,42,1,4,2,2,1,1,1,2,3,1,1,2,1,1,2,2,2,2,2,1,2,1,2,2,2,1,1,2,2,2,2,2,3,1,U,1,4,1,9
827,67,1,5,2,2,1,1,1,2,3,1,2,2,1,2,2,2,2,2,2,1,2,2,2,2,2,1,2,2,2,2,2,2,0,2,U,1,4,1,9
828,49,1,4,2,2,2,1,1,4,3,2,1,2,1,1,2,2,2,2,1,1,1,2,1,2,2,1,1,2,2,2,2,2,2,1,U,1,4,2,9
829,20,1,6,1,2,1,1,1,10,3,1,2,2,1,2,2,1,2,1,1,1,2,2,2,2,2,1,1,2,2,2,1,2,4,1,U,1,4,2,9
830,17,1,4,2,2,1,1,1,6,3,1,1,2,1,1,2,2,2,2,2,1,1,2,1,2,2,1,1,2,2,1,2,2,5,1,U,1,4,1,9
831,36,1,8,2,2,1,1,1,6,3,2,1,2,1,1,2,2,2,2,2,1,1,1,1,2,2,1,1,2,2,2,2,2,4,1,U,1,4,2,9
832,32,1,2,2,2,1,1,1,1,3,2,2,1,1,1,2,2,2,1,1,1,1,2,1,2,2,1,1,2,1,2,2,2,0,2,U,1,2,2,9
833,38,1,12,2,2,2,1,1,3,3,2,1,2,1,1,2,2,2,2,2,1,2,2,2,2,2,1,1,2,2,2,2,2,3,1,U,1,2,2,9
834,39,1,4,2,2,1,1,1,4,3,2,1,2,1,1,2,2,2,2,1,1,1,2,1,2,2,1,1,2,2,2,2,2,4,1,U,1,2,1,9
835,55,2,0,0,0,0,0,1,1,3,2,2,2,1,2,2,2,2,2,2,1,2,2,2,2,2,1,1,2,2,2,2,2,0,2,U,1,2,2,9
836,54,2,0,0,0,0,0,1,8,3,2,2,2,1,1,2,2,2,2,2,1,2,2,2,2,2,1,1,2,2,2,2,1,0,2,U,1,3,1,9
837,67,2,0,0,0,0,0,1,3,3,2,2,2,1,1,2,2,2,2,2,1,1,2,2,2,2,1,1,2,2,2,2,2,0,2,U,1,3,2,9
838,62,2,0,0,0,0,0,1,3,3,2,2,2,1,1,2,2,2,2,2,1,1,2,2,2,2,1,1,2,2,2,2,2,0,2,U,1,3,2,9
839,21,1,8,2,2,1,1,1,10,3,2,1,2,1,2,2,2,2,2,2,1,1,2,1,2,2,1,1,2,2,1,1,2,5,1,U,1,3,2,9
840,61,2,0,0,0,0,0,1,3,3,2,2,2,1,1,2,2,2,2,2,1,1,2,2,2,2,1,1,2,2,2,2,2,2,1,U,1,3,1,9
841,47,2,0,0,0,0,0,1,1,3,2,2,2,1,1,2,2,2,2,2,1,1,2,2,2,2,1,1,2,1,2,2,2,0,2,U,1,3,1,9
842,30,2,0,0,0,0,0,1,1,3,2,2,2,1,2,2,1,2,2,2,1,1,2,2,2,2,1,1,2,2,2,2,2,0,2,U,1,2,2,9
843,65,2,0,0,0,0,0,1,1,3,2,2,2,1,1,2,2,2,2,2,1,2,2,2,2,2,1,1,2,2,2,2,2,0,2,U,1,2,1,9
844,74,2,0,0,0,0,0,1,4,3,2,2,2,1,1,2,2,2,1,2,1,1,2,2,2,2,1,1,2,2,2,2,2,0,2,U,1,2,2,9
845,85,2,0,0,0,0,0,1,1,3,2,2,2,1,1,2,2,2,2,2,1,2,2,2,2,2,1,1,2,2,2,2,2,0,2,U,1,2,1,9
846,67,2,0,0,0,0,0,1,1,2,2,2,2,1,2,2,2,2,2,2,1,1,2,2,2,2,1,1,2,1,2,2,2,0,2,U,1,2,1,9
847,78,2,0,0,0,0,0,1,2,1,2,2,2,1,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,2,2,0,2,U,1,3,2,9
848,59,1,6,2,2,2,1,1,5,3,1,1,2,1,2,2,2,2,2,2,1,1,2,1,2,2,1,2,2,2,2,2,2,0,2,U,1,3,2,9
849,23,1,8,2,2,1,1,1,12,3,1,1,2,1,1,2,2,2,2,1,1,1,2,1,2,2,2,2,2,2,1,2,2,0,2,U,1,3,1,9
850,69,1,1,2,2,2,1,1,2,3,2,1,2,1,1,2,2,2,2,1,2,0,0,0,0,0,0,0,0,0,0,2,2,0,2,U,1,3,1,9
851,56,2,0,0,0,0,0,1,1,2,2,2,2,1,2,2,2,2,1,1,2,0,0,0,0,0,0,0,0,0,0,2,2,0,2,U,1,3,1,9
852,70,2,0,0,0,0,0,1,1,2,2,2,2,1,2,2,2,2,2,2,1,2,2,2,2,2,1,2,2,2,2,2,2,0,2,U,1,3,1,9
853,27,2,0,0,0,0,0,1,4,2,2,2,2,1,1,2,2,2,2,2,1,2,2,2,2,2,1,1,2,2,1,2,2,0,2,U,1,3,2,9
854,60,1,3,2,2,1,1,1,3,3,2,1,2,1,1,2,2,2,2,2,1,1,2,2,2,2,1,1,2,2,2,2,2,2,1,U,1,3,2,9
855,70,2,0,0,0,0,0,1,3,2,2,2,2,1,2,2,2,2,2,2,1,1,2,2,2,2,1,2,2,2,2,2,2,0,2,U,1,3,1,9
856,40,1,1,2,2,1,1,1,3,3,2,2,1,1,1,2,2,2,2,2,1,1,2,2,2,2,1,1,2,1,2,2,2,0,2,U,1,3,1,9
857,30,1,5,2,2,2,1,1,8,3,1,2,2,1,2,2,2,2,2,1,1,1,2,2,2,2,2,2,2,2,2,2,2,0,2,U,1,3,1,9
858,17,1,1,2,2,2,1,1,10,3,1,2,2,1,2,2,2,2,2,1,1,2,2,2,2,2,1,2,2,2,2,2,2,0,2,U,1,3,2,9
859,76,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,U,1,3,1,9
860,64,2,0,0,0,0,0,1,1,1,2,2,2,1,2,2,2,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,0,2,U,1,3,2,9
861,58,1,12,2,2,2,1,1,12,3,2,1,1,1,1,2,2,2,2,1,1,2,2,2,2,2,1,2,2,2,2,2,1,0,2,U,1,3,1,9
862,67,1,12,1,2,1,1,1,7,3,1,2,2,1,2,2,1,2,2,1,2,0,0,0,0,0,0,0,0,0,0,2,1,0,2,U,1,2,1,9
863,35,1,5,2,2,1,1,1,5,3,2,1,2,1,1,2,2,2,2,1,1,2,2,1,2,2,1,2,2,2,2,2,2,5,1,U,1,2,1,9
864,82,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,U,1,2,1,9
865,84,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,U,1,2,2,9
866,31,2,0,0,0,0,0,1,12,3,2,2,2,1,1,2,2,2,1,1,1,1,2,1,2,2,1,2,2,2,2,2,2,5,2,U,1,2,2,9
867,63,2,0,0,0,0,0,1,12,3,2,2,2,1,2,2,2,1,2,1,1,1,2,2,2,2,2,2,2,2,2,2,2,0,2,U,1,3,2,9
868,76,1,2,2,2,1,1,1,2,3,1,2,2,1,1,2,2,2,2,1,1,1,2,2,2,2,2,2,2,2,2,2,2,0,2,U,1,3,2,9
869,27,1,10,2,2,1,1,1,10,3,1,1,2,1,1,2,2,2,2,1,1,1,2,1,2,2,2,2,2,1,2,2,2,0,1,U,1,3,1,9
870,63,2,0,0,0,0,0,1,1,1,2,2,2,1,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,2,2,0,2,U,1,3,2,9
871,41,2,0,0,0,0,0,1,1,3,2,2,2,1,2,2,2,1,1,1,1,2,2,2,2,2,1,1,2,2,2,2,2,0,2,U,1,3,2,9
872,40,2,0,0,0,0,0,1,2,2,2,2,2,1,2,2,2,2,2,1,1,1,2,2,2,2,1,2,2,2,2,2,2,0,2,U,1,3,2,9
873,32,1,8,2,2,1,1,1,12,3,1,1,2,1,2,2,2,2,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,3,1,U,1,3,2,9
874,43,1,10,1,1,1,1,1,10,3,1,1,2,1,2,2,2,2,2,1,1,1,2,2,2,2,2,2,2,2,2,2,2,0,1,U,1,2,1,9
875,63,2,0,0,0,0,0,1,12,3,2,2,2,1,2,2,2,2,2,2,1,1,2,1,2,2,2,2,2,2,2,2,2,0,2,U,1,2,2,9
876,72,2,0,0,0,0,0,1,1,3,2,2,2,1,1,2,2,2,2,1,2,0,0,0,0,0,0,0,0,0,0,2,2,0,2,U,1,2,1,9
877,47,2,0,0,0,0,0,1,2,2,2,2,2,1,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,2,2,0,2,U,1,2,1,9
878,47,2,0,0,0,0,0,1,2,2,2,2,2,1,2,2,2,2,2,1,1,2,2,2,2,2,1,2,2,2,2,2,1,0,2,U,1,2,1,9
879,26,1,6,2,2,2,1,1,4,3,1,2,2,1,1,2,2,2,1,1,1,1,2,1,2,2,1,1,2,2,1,2,2,4,1,U,1,2,1,9
880,21,2,0,0,0,0,0,1,1,2,2,2,2,1,2,2,2,2,2,2,1,1,2,2,2,2,1,1,2,2,2,2,2,0,2,U,1,2,1,9
881,42,1,5,2,2,1,1,1,6,3,1,2,2,1,1,2,2,2,1,1,1,1,1,2,1,2,1,1,2,2,1,2,2,5,1,U,1,2,1,9
882,47,2,0,0,0,0,0,1,1,1,2,2,2,1,2,2,2,2,2,2,1,2,2,2,2,2,1,2,2,2,2,2,2,0,2,U,1,2,2,9
883,53,2,0,0,0,0,0,1,4,3,2,2,2,1,1,2,2,2,1,1,1,2,2,2,2,2,1,1,2,2,2,2,2,0,2,U,1,2,1,9
884,45,2,0,0,0,0,0,1,2,3,2,2,2,1,1,2,2,2,2,2,1,1,2,2,2,2,1,1,2,2,1,2,2,4,1,U,1,2,2,9
885,48,2,0,0,0,0,0,1,1,3,2,2,2,1,2,2,2,2,2,2,1,1,2,2,2,2,1,1,2,2,2,2,2,0,2,U,1,2,1,9
886,40,1,3,2,2,2,1,1,3,3,1,1,1,1,1,2,2,2,2,2,1,1,2,2,2,2,1,1,2,2,2,2,2,0,2,U,1,2,2,9
887,52,2,0,0,0,0,0,1,1,3,2,2,2,1,2,2,2,2,2,1,2,0,0,0,0,0,0,0,0,0,0,2,2,0,2,U,1,2,2,9
888,35,2,0,0,0,0,0,1,8,3,2,2,2,1,2,2,2,1,1,1,1,1,2,2,2,2,1,2,2,1,1,2,2,0,2,U,1,2,2,9
889,64,2,0,0,0,0,0,2,2,3,2,2,2,1,2,2,2,2,2,1,1,2,2,2,2,2,1,2,2,2,2,2,2,0,2,U,1,2,2,9
890,10,2,0,0,0,0,0,1,1,1,2,2,2,1,1,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,2,2,0,2,U,1,2,1,9
891,25,2,0,0,0,0,0,1,8,3,2,2,2,1,2,2,2,2,2,2,1,1,2,1,2,2,1,1,2,2,2,2,2,5,1,U,1,2,2,9
892,14,2,0,0,0,0,0,1,3,3,2,2,2,1,1,2,2,2,1,1,1,1,2,1,2,1,1,1,2,1,1,2,2,0,2,U,1,2,2,9
893,46,2,0,0,0,0,0,1,1,3,2,2,2,1,1,2,2,2,2,2,1,1,2,2,2,2,1,1,2,2,2,2,2,0,2,U,1,2,2,9
894,26,2,0,0,0,0,0,1,4,3,2,2,2,1,2,2,2,2,2,2,1,1,2,2,2,2,1,1,2,2,2,2,2,0,1,U,1,2,2,9
895,32,2,0,0,0,0,0,1,1,2,2,2,2,1,2,2,2,2,2,2,1,1,2,2,2,2,1,2,2,2,2,2,2,0,2,U,1,2,1,9
896,15,1,1,2,2,1,1,1,4,1,1,1,1,1,1,2,1,2,2,1,1,2,2,1,2,2,1,2,2,2,1,1,2,0,2,U,1,3,2,9
897,73,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,U,1,3,1,9
898,33,1,10,2,2,1,1,1,2,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,2,2,2,1,2,0,1,U,1,3,2,9
899,22,1,6,2,2,2,1,1,8,3,2,1,2,1,1,2,1,2,1,1,1,1,2,1,2,2,1,2,2,2,2,1,2,5,1,U,1,3,1,9
900,29,1,2,2,2,1,1,1,8,3,1,1,1,1,1,2,2,2,2,1,1,1,2,1,2,2,1,2,2,2,1,1,2,4,1,U,1,3,2,9
901,83,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,U,1,2,1,9
902,50,2,0,0,0,0,0,1,1,2,2,2,2,1,2,2,2,2,2,2,1,2,2,2,2,2,1,1,2,2,2,1,2,0,2,U,1,2,2,9
903,50,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,U,1,2,2,9
904,15,2,0,0,0,0,0,2,1,3,2,2,2,1,2,2,2,1,2,1,1,2,2,2,2,2,1,2,2,2,2,2,2,0,2,U,1,3,1,9
905,37,2,0,0,0,0,0,1,5,3,2,2,2,1,2,2,2,2,2,1,1,1,2,2,2,2,1,2,2,2,2,1,2,0,2,U,1,3,2,9
906,18,1,3,2,2,2,1,1,6,1,2,2,1,1,1,2,2,2,1,1,1,1,2,1,2,2,1,2,2,2,2,2,2,5,1,U,1,3,2,9
907,59,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,U,1,3,2,9
908,10,2,0,0,0,0,0,2,1,1,2,2,2,1,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,2,2,0,2,U,1,3,1,9
909,21,1,8,2,2,1,1,1,8,3,1,1,2,1,1,2,2,2,1,1,1,1,1,1,2,2,1,1,2,2,1,1,2,4,1,U,1,3,1,9
910,42,1,1,2,2,2,1,1,3,3,1,2,2,1,1,2,2,2,2,1,1,1,1,2,2,2,1,1,2,2,1,1,2,3,1,U,1,3,1,9
911,61,2,0,0,0,0,0,1,2,3,2,2,2,1,2,2,2,2,2,1,1,1,2,2,2,2,1,1,2,2,2,1,2,0,2,U,1,3,2,9
912,69,2,0,0,0,0,0,1,1,3,2,2,2,1,2,2,2,2,2,1,1,2,2,2,2,2,1,1,2,2,2,2,2,0,2,U,1,3,1,9
913,88,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,U,1,4,1,9
914,27,1,6,2,2,2,1,1,2,3,1,1,2,1,1,2,2,2,2,2,1,1,2,1,2,2,1,1,2,2,1,2,2,4,1,U,1,4,1,9
915,36,2,0,0,0,0,0,1,1,3,2,2,2,1,2,2,2,2,2,1,1,1,2,2,2,2,1,2,2,1,2,1,2,6,1,U,1,2,2,9
916,75,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,U,1,2,2,9
917,9,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,U,1,2,2,9
918,81,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,U,1,2,2,9
919,23,2,0,0,0,0,0,1,4,3,2,2,2,1,2,2,2,2,1,1,1,1,2,1,2,2,1,1,2,2,1,1,2,0,2,U,1,2,1,9
920,40,2,0,0,0,0,0,1,1,2,2,2,2,1,2,2,2,2,2,2,1,1,2,2,2,2,1,1,2,2,2,2,2,0,2,U,1,2,1,9
921,34,2,0,0,0,0,0,1,8,3,2,2,2,1,1,2,2,2,1,1,1,1,2,2,2,2,1,1,2,2,2,1,2,4,1,U,1,2,2,9
922,8,1,2,2,2,1,1,1,2,1,2,2,1,1,1,2,2,2,2,2,1,1,2,2,2,2,2,2,2,2,1,2,2,0,2,U,1,2,2,9
923,54,2,0,0,0,0,0,1,4,3,2,2,2,1,2,2,1,2,1,1,1,1,2,1,2,2,1,1,2,1,1,1,2,0,1,U,1,2,2,9
924,69,2,0,0,0,0,0,1,4,3,2,2,2,1,1,2,2,2,2,1,1,2,2,2,2,2,1,1,2,2,2,2,2,0,2,U,1,3,2,9
925,39,1,2,2,2,2,1,1,1,3,2,1,2,1,1,1,2,2,2,2,1,1,1,1,2,2,1,1,2,1,1,2,2,3,1,U,1,3,1,9
926,43,2,0,0,0,0,0,1,1,3,2,2,2,1,1,2,2,2,2,1,1,1,2,2,2,2,1,1,2,2,2,2,2,0,2,U,1,3,2,9
927,72,2,0,0,0,0,0,1,1,3,2,2,2,1,2,2,2,2,2,2,1,2,2,2,2,2,1,2,2,2,2,2,2,0,2,U,1,3,1,9
928,42,2,0,0,0,0,0,1,2,3,2,2,2,1,1,2,2,2,2,1,1,1,2,2,2,2,1,1,2,2,2,2,2,0,2,U,1,3,2,9
929,57,2,0,0,0,0,0,1,2,3,2,2,2,1,1,1,2,2,2,2,1,1,2,1,2,2,1,1,2,2,2,2,1,5,1,U,1,3,1,9
930,33,1,8,1,2,2,1,1,4,3,1,2,2,1,1,1,1,1,1,1,1,1,2,1,2,2,1,1,2,2,1,1,2,0,1,U,1,3,2,9
931,58,2,0,0,0,0,0,1,1,3,2,2,2,1,1,2,2,2,1,1,1,1,1,1,2,2,1,1,2,2,2,1,2,0,1,U,1,3,2,9
932,53,2,0,0,0,0,0,1,4,3,2,2,2,1,1,2,2,2,2,1,1,2,2,2,2,2,1,1,2,2,2,2,2,4,2,U,1,3,2,9
933,45,1,2,2,2,1,1,1,4,3,2,1,2,1,1,2,2,2,2,2,1,1,1,2,2,2,1,1,2,2,2,2,2,0,2,U,1,4,2,9
934,75,2,0,0,0,0,0,1,2,1,2,2,2,2,1,2,2,2,2,2,1,2,2,2,2,2,2,1,2,2,2,2,2,0,2,U,1,4,1,9
935,58,2,0,0,0,0,0,1,1,1,2,2,2,1,1,2,2,2,2,2,1,2,2,2,2,2,1,1,2,2,2,2,2,0,2,U,1,4,2,9
936,33,1,4,2,2,1,1,1,2,3,2,1,1,1,1,2,2,2,1,1,1,1,2,1,2,2,1,1,2,2,2,2,2,4,1,U,1,4,1,9
937,13,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,U,1,4,1,9
938,56,2,0,0,0,0,0,1,1,2,2,2,2,1,1,2,2,2,2,2,1,1,2,2,2,2,1,1,2,2,2,2,2,0,2,U,1,4,2,9
939,45,2,0,0,0,0,0,1,1,3,2,2,2,1,1,2,2,2,2,2,1,2,2,2,2,2,1,1,2,2,2,2,2,0,2,U,1,4,1,9
940,33,1,8,1,2,1,1,1,6,3,1,1,2,1,1,1,1,2,1,1,1,1,2,1,2,2,1,1,2,2,1,2,2,5,1,U,1,4,1,9
941,38,1,6,2,2,2,1,1,3,3,2,1,2,1,1,2,2,2,2,2,1,1,1,2,2,2,1,1,2,2,2,2,2,0,1,U,1,4,1,9
942,60,1,4,2,2,1,1,1,3,3,2,1,2,1,1,2,2,2,2,2,1,1,1,2,2,2,1,1,2,2,2,2,2,4,1,U,1,4,1,9
943,81,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,U,1,4,1,9
944,40,1,4,2,2,2,1,1,3,3,2,1,2,1,1,2,2,2,2,2,1,1,2,2,2,2,1,1,2,2,2,2,2,0,2,U,1,4,2,9
945,30,1,6,2,2,2,1,1,1,3,2,1,2,1,1,2,2,2,2,2,1,1,2,1,2,2,1,1,2,2,1,2,2,2,1,U,1,4,1,9
946,50,1,4,2,2,1,1,1,5,3,2,1,1,1,1,2,2,2,2,2,1,1,1,2,2,2,1,1,2,2,2,2,2,2,1,U,1,4,2,9
947,36,1,6,2,2,2,1,1,2,3,1,1,2,1,1,2,2,2,2,1,1,1,2,1,2,2,1,1,2,2,1,2,2,2,1,U,1,4,2,9
948,49,1,6,2,2,1,1,1,4,3,1,1,2,1,1,2,2,2,2,2,1,1,1,1,2,2,1,1,2,1,2,1,2,2,1,U,1,4,1,9
949,55,1,3,2,2,2,1,1,2,3,2,1,2,1,1,2,2,2,1,1,1,1,1,2,2,2,1,1,2,2,2,2,2,4,1,U,1,2,1,9
950,56,2,0,0,0,0,0,1,8,3,2,2,2,1,1,2,2,2,2,2,1,1,2,2,2,2,1,1,2,2,2,1,2,0,2,U,1,2,1,9
951,57,2,0,0,0,0,0,1,2,3,2,2,2,1,2,2,2,2,1,2,1,2,2,2,2,2,1,1,2,2,2,2,2,0,2,U,1,2,2,9
952,32,1,6,2,2,2,1,1,3,3,1,1,2,1,1,2,2,2,2,2,1,1,2,1,2,2,1,1,2,2,1,2,2,4,1,U,1,2,2,9
953,18,2,0,0,0,0,0,1,5,3,2,2,2,1,2,1,2,1,1,1,1,2,2,1,2,2,1,1,2,2,2,1,2,4,1,U,1,2,1,9
954,41,2,0,0,0,0,0,1,1,3,2,2,2,1,1,2,2,2,2,1,1,1,2,1,2,2,1,2,2,1,1,1,2,0,2,U,1,2,1,9
955,60,2,0,0,0,0,0,1,1,3,2,2,2,1,1,2,2,2,2,2,1,1,2,2,2,2,1,1,2,2,2,1,2,0,2,U,1,2,2,9
956,49,2,0,0,0,0,0,1,2,3,2,2,2,1,1,2,2,2,1,1,1,1,2,2,2,2,1,2,2,2,2,2,2,0,2,U,1,2,1,9
957,50,2,0,0,0,0,0,1,3,3,2,2,2,1,1,2,2,2,2,1,1,1,2,2,2,2,1,1,2,2,2,1,2,0,2,U,1,2,2,9
958,61,2,0,0,0,0,0,2,1,3,2,2,2,1,2,2,2,2,1,1,1,2,2,2,2,2,1,1,2,2,2,2,2,0,2,U,1,2,2,9
959,11,2,0,0,0,0,0,1,2,1,2,2,2,1,2,2,2,2,1,2,1,2,2,2,2,2,1,2,2,2,2,1,2,0,2,U,1,2,2,9
960,80,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,U,1,2,2,9
961,11,1,1,2,2,1,1,2,1,1,2,2,1,2,2,2,2,2,1,1,2,0,0,0,0,0,0,0,0,0,0,2,2,0,2,U,1,2,2,9
962,6,1,3,2,2,1,1,1,3,1,2,2,1,1,2,2,2,2,2,1,2,0,0,0,0,0,0,0,0,0,0,1,2,0,2,U,1,2,1,9
963,40,1,12,2,2,1,1,1,10,3,2,1,1,1,2,2,2,2,2,1,1,1,2,2,2,2,1,1,2,2,2,2,2,0,1,U,1,2,2,9
964,72,2,0,0,0,0,0,1,1,1,2,2,2,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,2,2,0,2,U,1,2,2,9
965,38,2,0,0,0,0,0,1,4,1,2,2,2,1,2,2,2,2,2,1,1,1,2,2,2,2,1,2,2,2,2,1,2,0,1,U,1,2,1,9
966,38,2,0,0,0,0,0,1,1,3,2,2,2,1,2,2,2,2,2,1,1,1,2,2,2,2,1,1,2,1,2,1,2,0,2,U,1,3,2,9
967,22,1,1,2,2,1,1,1,5,3,2,1,2,1,2,1,2,2,2,1,1,1,2,1,2,2,2,1,2,2,2,2,2,0,2,U,1,3,1,9
968,68,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,U,1,3,1,9
969,37,1,7,2,2,1,1,1,12,3,2,2,1,1,1,1,2,2,1,1,1,1,1,1,2,2,2,2,2,2,2,1,2,3,1,U,1,3,1,9
970,11,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,U,1,3,1,9
971,30,2,0,0,0,0,0,1,1,2,2,2,2,1,2,2,1,2,2,2,1,1,2,2,2,2,1,1,2,2,2,2,2,0,2,U,1,3,1,9
972,10,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,U,1,3,1,9
973,31,1,3,2,2,1,1,1,4,3,2,1,2,1,2,2,2,2,1,1,1,1,2,1,2,2,1,1,2,2,2,2,2,0,2,U,1,3,2,9
974,33,2,0,0,0,0,0,1,12,3,2,2,2,1,1,2,2,2,2,2,1,1,2,1,2,2,1,1,2,2,1,2,2,1,1,U,1,3,1,9
975,58,2,0,0,0,0,0,1,4,2,2,2,2,1,2,2,2,1,2,2,1,1,2,2,2,2,1,2,2,1,2,2,2,0,2,U,1,3,2,9
976,55,2,0,0,0,0,0,1,1,2,2,2,2,1,2,2,2,2,2,2,1,2,2,2,2,2,1,2,2,2,2,2,2,0,2,U,1,2,2,9
977,65,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,U,1,2,2,9
978,15,1,2,2,2,2,1,1,4,3,1,2,2,1,1,2,2,2,1,2,1,2,2,2,2,2,1,1,2,2,1,2,2,0,2,U,1,2,1,9
979,48,1,8,2,2,1,1,1,12,3,1,1,1,1,1,1,2,1,1,1,1,1,2,2,2,2,1,1,2,2,2,1,2,4,1,U,1,2,2,9
980,31,1,4,1,2,1,1,1,2,3,2,1,2,1,1,2,1,2,2,1,1,1,2,1,2,2,1,1,2,1,1,2,2,0,2,U,1,2,2,9
981,78,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,U,1,2,1,9
982,55,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,U,1,2,1,9
983,15,1,3,2,2,1,1,1,3,1,2,2,1,1,2,2,2,2,2,1,1,1,2,2,2,2,2,1,2,2,2,2,2,0,2,U,1,2,1,9
